cozy  	-0.524	4	8
tylenol  	-0.524	4	8
-7	-0.524	4	8
goint	-0.524	4	8
extensions  	-0.524	4	8
onlyy	-0.524	4	8
buckled	-0.524	4	8
gramma's	-0.524	4	8
sunbed	-0.524	4	8
hairball	-0.524	4	8
jazzercise	-0.524	4	8
approval  	-0.524	4	8
buffet  	-0.524	4	8
work	-0.524	4	8
delays  	-0.524	4	8
armored	-0.524	4	8
pixar	-0.524	4	8
t*k*k	-0.524	4	8
3-6	-0.524	4	8
meantime  	-0.524	4	8
naaaw	-0.524	4	8
isz	-0.524	4	8
dwelling	-0.524	4	8
ukip	-0.524	4	8
340	-0.524	4	8
haves	-0.524	4	8
masochist	-0.524	4	8
induction	-0.524	9	17
full  	-0.526	151	273
mines	-0.526	116	210
deadline	-0.527	91	165
soooo  	-0.527	40	73
safe  	-0.527	35	64
loud  	-0.527	35	64
clears	-0.528	30	55
think  	-0.528	625	1130
physical	-0.528	87	158
comfy  	-0.528	25	46
long  	-0.529	853	1544
helicopter	-0.529	20	37
.................	-0.529	20	37
ruin   	-0.531	31	57
carnt	-0.531	15	28
discs	-0.531	15	28
security  	-0.531	15	28
bull  	-0.531	15	28
attack  	-0.531	15	28
scattered	-0.531	15	28
lent	-0.531	15	28
frigging	-0.531	15	28
weeek	-0.531	15	28
treat  	-0.531	15	28
iis	-0.531	15	28
seen  	-0.531	122	222
prayers	-0.532	278	505
idiot	-0.532	182	331
evening  	-0.532	69	126
ladies  	-0.532	26	48
either	-0.532	1485	2696
could  	-0.533	443	805
fingers  	-0.533	37	68
bet  	-0.533	37	68
lappy	-0.533	48	88
luggage	-0.533	59	108
t-pain	-0.534	10	19
skateboard	-0.534	21	39
traveled	-0.534	10	19
ter	-0.534	10	19
click  	-0.534	32	59
counting   	-0.534	10	19
spirit  	-0.534	10	19
bypass	-0.534	10	19
tease   	-0.534	10	19
ema	-0.534	10	19
bcz	-0.534	10	19
mem	-0.534	10	19
forming	-0.534	10	19
formatting	-0.534	10	19
msu	-0.534	10	19
offered  	-0.534	10	19
interweb	-0.534	10	19
monkey  	-0.534	10	19
space  	-0.534	54	99
paps	-0.534	10	19
gr8  	-0.534	10	19
forgotten  	-0.534	10	19
giant  	-0.534	10	19
camping  	-0.534	21	39
3-1	-0.534	21	39
thirsty	-0.534	76	139
2001	-0.534	21	39
rubbed	-0.534	21	39
ridiculously	-0.534	87	159
pop   	-0.534	10	19
seat  	-0.534	21	39
strapped	-0.534	10	19
attach	-0.534	10	19
colleges	-0.534	10	19
todayy  	-0.534	10	19
everything  	-0.534	181	330
mondays	-0.535	275	501
talking   	-0.535	82	150
guts	-0.535	38	70
comp	-0.536	239	436
nak	-0.536	27	50
liked  	-0.536	55	101
waaaaay	-0.536	27	50
quit	-0.536	263	480
shouldn't	-0.537	474	865
server	-0.537	288	526
design  	-0.537	33	61
wipe	-0.537	33	61
eyelids	-0.537	16	30
drink   	-0.538	130	238
rushing	-0.538	39	72
face  	-0.538	205	375
likes  	-0.538	62	114
said  	-0.538	240	439
affect	-0.538	22	41
occupied	-0.538	22	41
puter	-0.538	22	41
phoned	-0.538	22	41
boyf	-0.538	22	41
wanting  	-0.538	22	41
busy  	-0.539	132	242
trousers	-0.539	28	52
it'll  	-0.540	63	116
soo  	-0.540	75	138
lightning	-0.540	169	310
cut   	-0.541	46	85
aren't	-0.542	963	1765
parade	-0.542	190	349
growing   	-0.542	5	10
overly  	-0.542	5	10
tournaments	-0.542	5	10
pitchfork	-0.542	5	10
beaumont	-0.542	5	10
2day's	-0.542	5	10
charter	-0.542	11	21
longggg	-0.542	17	32
fkn	-0.542	23	43
m8s	-0.542	5	10
won锟絫	-0.542	5	10
sleep-	-0.542	5	10
w/it	-0.542	5	10
oow	-0.542	5	10
sla2009	-0.542	5	10
precal	-0.542	5	10
edition  	-0.542	5	10
;   ;	-0.542	5	10
wigan	-0.542	5	10
csb	-0.542	5	10
blood   	-0.542	5	10
real-life	-0.542	5	10
painkiller	-0.542	5	10
cdc	-0.542	5	10
shifty	-0.542	5	10
ultimatum	-0.542	5	10
!?!?!?!?	-0.542	5	10
poisonous	-0.542	5	10
translation  	-0.542	5	10
espresso  	-0.542	5	10
9-5	-0.542	23	43
tasteless	-0.542	5	10
transcript	-0.542	5	10
iwant	-0.542	5	10
7-8	-0.542	5	10
casino  	-0.542	5	10
babysittin	-0.542	11	21
8a	-0.542	5	10
datz	-0.542	5	10
department  	-0.542	5	10
cock  	-0.542	5	10
hairy  	-0.542	5	10
8-12	-0.542	5	10
sheds	-0.542	5	10
216	-0.542	5	10
cocktail  	-0.542	5	10
breathing  	-0.542	5	10
boomer	-0.542	5	10
ohgod	-0.542	5	10
spooked	-0.542	5	10
disturb	-0.542	5	10
pocketwit	-0.542	5	10
8:15	-0.542	11	21
$3000	-0.542	5	10
trackpad	-0.542	5	10
purdue	-0.542	5	10
enders	-0.542	5	10
present   	-0.542	5	10
management  	-0.542	5	10
ondemand	-0.542	5	10
app's	-0.542	5	10
trends  	-0.542	5	10
aaaaaand	-0.542	5	10
plumbing	-0.542	11	21
retail  	-0.542	5	10
megaupload	-0.542	5	10
neg	-0.542	5	10
pager	-0.542	5	10
authentication	-0.542	5	10
monsoons	-0.542	5	10
taxi  	-0.542	5	10
bowling  	-0.542	11	21
refuse  	-0.542	5	10
yelling  	-0.542	5	10
wernt	-0.542	11	21
facebook   	-0.542	5	10
lead  	-0.542	17	32
againnnn	-0.542	5	10
vac	-0.542	11	21
amarok	-0.542	5	10
figure  	-0.542	41	76
betterrr	-0.542	5	10
11-4	-0.542	5	10
lenox	-0.542	5	10
waterstones	-0.542	5	10
employ	-0.542	5	10
purgatory	-0.542	5	10
mondayy	-0.542	5	10
2:1	-0.542	5	10
effort  	-0.542	17	32
participate  	-0.542	5	10
stat	-0.542	41	76
rose  	-0.542	5	10
back's	-0.542	5	10
unicode	-0.542	5	10
ng锟統	-0.542	5	10
usage  	-0.542	5	10
patriots	-0.542	5	10
3:45	-0.542	11	21
school's  	-0.542	5	10
powers  	-0.542	5	10
soooooooooooooo	-0.542	11	21
mia  	-0.542	5	10
2wks	-0.542	11	21
terrorists	-0.542	5	10
xong	-0.542	11	21
pork  	-0.542	11	21
streetcar	-0.542	5	10
pitching	-0.542	17	32
learn   	-0.542	29	54
race   	-0.542	5	10
tmorrow	-0.542	5	10
odee	-0.542	5	10
disgruntled	-0.542	5	10
tabs  	-0.542	5	10
10p	-0.542	5	10
laney	-0.542	5	10
ralphs	-0.542	5	10
barbies	-0.542	5	10
loner  	-0.542	5	10
regardless  	-0.542	5	10
hike  	-0.542	5	10
-    -	-0.542	5	10
clouding	-0.542	5	10
curfew	-0.542	11	21
promises  	-0.542	5	10
wlan	-0.542	5	10
week-	-0.542	5	10
witty  	-0.542	5	10
anti-virus	-0.542	5	10
?!...	-0.542	5	10
jerome	-0.542	5	10
schools  	-0.542	11	21
pointless  	-0.542	5	10
juust	-0.542	5	10
cheek  	-0.542	5	10
generation  	-0.542	5	10
civ	-0.542	5	10
remained	-0.542	5	10
nothin  	-0.542	23	43
oa	-0.542	5	10
molested	-0.542	5	10
?!?!!	-0.542	5	10
5-1	-0.542	5	10
freaked  	-0.542	5	10
monfils	-0.542	5	10
rez	-0.542	5	10
teases	-0.542	5	10
smelled	-0.542	23	43
stable  	-0.542	5	10
acc  	-0.542	5	10
musique	-0.542	5	10
continuously	-0.542	11	21
venom	-0.542	5	10
uncomfortable  	-0.542	5	10
10-6	-0.542	5	10
-10	-0.542	5	10
pinnacle	-0.542	5	10
mst	-0.542	5	10
sayn	-0.542	5	10
trying	-0.543	4147	7609
nursing	-0.544	72	133
sitting  	-0.544	66	122
wrong  	-0.544	249	458
bbm	-0.544	60	111
dark  	-0.544	54	100
rental	-0.544	48	89
frustration	-0.545	30	56
yn	-0.545	30	56
er	-0.546	254	468
awake	-0.546	1438	2646
limp	-0.546	24	45
fade	-0.546	24	45
cram	-0.546	24	45
xbox	-0.547	358	660
technical	-0.547	62	115
tooooooo	-0.547	18	34
officially  	-0.547	18	34
extremly	-0.547	18	34
more  	-0.547	996	1836
o-o	-0.549	147	272
shocking	-0.549	70	130
floor	-0.549	375	693
too  	-0.549	1531	2827
hv   	-0.549	12	23
teared	-0.549	12	23
unpredictable	-0.549	12	23
gtfo	-0.549	12	23
esteem	-0.549	12	23
libraries	-0.549	12	23
claims	-0.549	25	47
haze	-0.549	12	23
though   	-0.549	12	23
assessment	-0.549	38	71
failures	-0.549	12	23
hella  	-0.549	12	23
nevr	-0.549	12	23
specialist	-0.549	25	47
tasty  	-0.549	12	23
toledo	-0.549	12	23
gets  	-0.550	117	217
apologies	-0.550	78	145
child  	-0.551	32	60
couples	-0.551	32	60
hadn't	-0.551	217	402
seriously  	-0.551	52	97
kids  	-0.551	172	319
rather  	-0.552	39	73
import	-0.552	19	36
d;	-0.552	19	36
disturbed	-0.553	26	49
cvs	-0.553	26	49
alive  	-0.553	26	49
witnessed	-0.553	26	49
eek	-0.553	94	175
then  	-0.553	698	1294
uh-oh	-0.553	33	62
level  	-0.553	33	62
dey	-0.553	33	62
yest	-0.553	40	75
looking  	-0.554	191	355
second  	-0.554	75	140
doing  	-0.554	407	756
freaking	-0.554	580	1077
year's  	-0.555	6	12
grp	-0.555	6	12
facepalm	-0.555	6	12
mechanics	-0.555	13	25
klutz	-0.555	6	12
mow  	-0.555	6	12
peep  	-0.555	6	12
precious  	-0.555	6	12
deserved  	-0.555	6	12
cao	-0.555	6	12
alreadyyy	-0.555	6	12
2a	-0.555	6	12
structures	-0.555	6	12
inhaled	-0.555	6	12
cussed	-0.555	6	12
daym	-0.555	6	12
3:10	-0.555	6	12
lumpy	-0.555	6	12
bowen	-0.555	6	12
leakycon	-0.555	6	12
mnths	-0.555	6	12
|-)	-0.555	6	12
goods  	-0.555	6	12
nothingg	-0.555	6	12
bout  	-0.555	6	12
counties	-0.555	6	12
??!!!	-0.555	13	25
sticky  	-0.555	6	12
borred	-0.555	6	12
frikken	-0.555	6	12
hurricanes	-0.555	6	12
scarce	-0.555	6	12
gardening  	-0.555	6	12
gaining	-0.555	27	51
queuing	-0.555	6	12
snoring  	-0.555	6	12
nutz	-0.555	6	12
cords	-0.555	6	12
6:40	-0.555	6	12
temper	-0.555	13	25
cease	-0.555	6	12
brave  	-0.555	6	12
awwhh	-0.555	6	12
budgets	-0.555	6	12
cz	-0.555	20	38
ystrday	-0.555	6	12
hooooome	-0.555	6	12
cigarettes  	-0.555	6	12
3%	-0.555	6	12
fkin	-0.555	6	12
ceremony  	-0.555	6	12
reallyyyy	-0.555	6	12
cera	-0.555	20	38
hunny  	-0.555	6	12
appreciated  	-0.555	6	12
snuggle  	-0.555	6	12
jul	-0.555	6	12
max's	-0.555	6	12
mallorca	-0.555	6	12
line  	-0.555	83	155
perhaps  	-0.555	13	25
antivirus	-0.555	6	12
angry  	-0.555	27	51
feeln	-0.555	13	25
m6	-0.555	6	12
thiink	-0.555	6	12
understanding  	-0.555	6	12
popup	-0.555	6	12
back-up	-0.555	6	12
colony	-0.555	6	12
andys	-0.555	6	12
asss	-0.555	6	12
??!?	-0.555	6	12
unlocking	-0.555	6	12
hellla	-0.555	6	12
go2	-0.555	6	12
gotsta	-0.555	6	12
esp  	-0.555	6	12
7hrs	-0.555	6	12
gchat	-0.555	6	12
13th  	-0.555	6	12
voices  	-0.555	6	12
lock  	-0.555	6	12
]:	-0.555	13	25
tweetgenius	-0.555	6	12
hissing	-0.555	6	12
kellys	-0.555	6	12
whose  	-0.555	6	12
sexually	-0.555	6	12
mondays  	-0.555	13	25
goverment	-0.555	6	12
cop  	-0.555	6	12
2mora	-0.555	6	12
antisocial	-0.555	6	12
wembly	-0.555	6	12
fainting	-0.555	6	12
forgotten	-0.556	154	287
ridiculous	-0.557	198	369
replace	-0.557	106	198
nail	-0.557	178	332
bus	-0.557	801	1491
track  	-0.557	42	79
ie	-0.557	121	226
ex	-0.557	200	373
tryin	-0.558	244	455
tweet   	-0.558	187	349
small  	-0.558	57	107
boys  	-0.558	86	161
buses	-0.558	50	94
soz	-0.558	50	94
serious  	-0.558	50	94
rerun	-0.559	21	40
stupidity	-0.559	21	40
patches	-0.559	21	40
winner  	-0.559	21	40
................	-0.559	21	40
potentially	-0.559	21	40
dallas	-0.559	243	454
hard	-0.560	3037	5666
body	-0.560	791	1477
police	-0.560	141	264
flaming	-0.560	14	27
anyones	-0.560	14	27
layout  	-0.560	14	27
journey  	-0.560	14	27
n2	-0.560	14	27
inactive	-0.560	14	27
pooped	-0.560	59	111
expecting  	-0.560	14	27
shortest	-0.560	14	27
packets	-0.560	14	27
modules	-0.560	14	27
dream   	-0.560	14	27
geesh	-0.560	14	27
tag  	-0.560	14	27
deg	-0.560	14	27
listen  	-0.561	112	210
twitterfon	-0.561	82	154
gawd	-0.561	75	141
met   	-0.562	60	113
11:00	-0.562	22	42
pink  	-0.562	45	85
knew  	-0.562	45	85
dorm	-0.562	45	85
feet	-0.563	665	1245
place  	-0.563	226	424
hav	-0.564	305	572
arrgghh	-0.565	7	14
2x	-0.565	23	44
trusted  	-0.565	7	14
slp	-0.565	15	29
sided	-0.565	7	14
squarespace	-0.565	7	14
undo	-0.565	7	14
bbb	-0.565	7	14
enuf  	-0.565	15	29
pappy	-0.565	7	14
hic	-0.565	15	29
8:45	-0.565	15	29
pos	-0.565	23	44
orders  	-0.565	7	14
remix  	-0.565	7	14
economy  	-0.565	7	14
universities	-0.565	7	14
invading	-0.565	7	14
raping	-0.565	7	14
upstate	-0.565	15	29
cheat   	-0.565	7	14
fucks	-0.565	23	44
encountered	-0.565	7	14
maybe   	-0.565	7	14
remover	-0.565	7	14
teach   	-0.565	7	14
probation	-0.565	7	14
pulang	-0.565	15	29
texted	-0.565	87	164
room's	-0.565	7	14
sum  	-0.565	7	14
volleyball  	-0.565	7	14
pushed  	-0.565	7	14
mound	-0.565	7	14
feels   	-0.565	7	14
scc	-0.565	7	14
pad  	-0.565	7	14
stereo  	-0.565	7	14
mo  	-0.565	23	44
40s	-0.565	7	14
scared  	-0.565	55	104
skating  	-0.565	7	14
indication	-0.565	7	14
6-7	-0.565	7	14
thyroid	-0.565	7	14
leaked	-0.565	47	89
logged   	-0.565	7	14
p1	-0.565	7	14
cholesterol	-0.565	7	14
angsty	-0.565	7	14
india's	-0.565	7	14
forgive  	-0.565	7	14
bastard  	-0.565	7	14
lenovo	-0.565	7	14
workweek	-0.565	7	14
n峄痑	-0.565	7	14
does  	-0.565	176	331
:-o	-0.567	40	76
4am	-0.567	204	384
as  	-0.567	475	893
i've  	-0.567	295	555
deer	-0.567	57	108
emo	-0.567	107	202
dayum	-0.568	24	46
jammed	-0.568	24	46
told  	-0.568	99	187
kept  	-0.568	24	46
meet  	-0.568	200	377
own  	-0.568	217	409
sort  	-0.568	41	78
hoped	-0.568	58	110
croissant	-0.569	16	31
allowance	-0.569	16	31
ill   	-0.569	16	31
auch	-0.569	33	63
nazi	-0.569	16	31
freakin	-0.569	399	752
closes	-0.570	42	80
cos	-0.570	731	1378
unknown	-0.570	51	97
bugs	-0.570	182	344
blackberry	-0.570	505	953
there's  	-0.570	95	180
exciting  	-0.571	69	131
actual  	-0.571	34	65
stop  	-0.571	174	329
ps2	-0.571	34	65
buh	-0.571	43	82
other  	-0.571	460	869
stayed	-0.572	382	722
madea	-0.572	8	16
alright  	-0.572	8	16
delaying	-0.572	8	16
63	-0.572	17	33
officialy	-0.572	17	33
nghe	-0.572	8	16
check-up	-0.572	8	16
sciences	-0.572	8	16
things   	-0.572	8	16
franchise	-0.572	17	33
sia	-0.572	8	16
scream  	-0.572	8	16
digestive	-0.572	8	16
mediocre	-0.572	17	33
twittered  	-0.572	8	16
v脿o	-0.572	8	16
eew	-0.572	8	16
void	-0.572	17	33
violation	-0.572	8	16
膽瓢峄c	-0.572	8	16
succumbed	-0.572	8	16
wnna	-0.572	8	16
repairing	-0.572	8	16
zombie  	-0.572	8	16
elderly	-0.572	17	33
ubuntu	-0.572	8	16
breaker	-0.572	17	33
3.2	-0.572	8	16
f  	-0.572	8	16
alcohol  	-0.572	35	67
nestle	-0.572	8	16
dessert  	-0.572	8	16
chemist	-0.572	8	16
mostly  	-0.572	8	16
licked	-0.572	8	16
4-2	-0.572	8	16
literally	-0.573	283	536
post  	-0.573	155	294
down  	-0.574	275	521
struggle	-0.574	45	86
around  	-0.574	156	296
thou	-0.574	110	209
reading  	-0.574	101	192
dust	-0.574	101	192
aw	-0.574	1447	2739
tryna	-0.574	148	281
putting  	-0.574	27	52
dilemma	-0.574	27	52
hat  	-0.574	27	52
characters  	-0.574	27	52
saw  	-0.575	112	213
felt   	-0.575	65	124
constantly	-0.575	84	160
quit  	-0.575	18	35
chapstick	-0.575	18	35
wind  	-0.575	18	35
paso	-0.575	18	35
stops	-0.576	104	198
recover	-0.576	86	164
hanging  	-0.576	28	54
travel  	-0.577	38	73
uni	-0.577	361	686
sh*t	-0.577	48	92
hit  	-0.578	108	206
awk	-0.578	19	37
tissue	-0.578	29	56
03	-0.578	9	18
220	-0.578	9	18
wai	-0.578	9	18
removing	-0.578	29	56
tastes  	-0.578	9	18
accidentally  	-0.578	9	18
3d  	-0.578	9	18
prize  	-0.578	9	18
concept  	-0.578	9	18
sizes	-0.578	29	56
fremont	-0.578	9	18
$250	-0.578	9	18
thatt	-0.578	9	18
we'll  	-0.578	59	113
sunburnt  	-0.578	9	18
siang	-0.578	9	18
season's	-0.578	9	18
gsm	-0.578	9	18
girl   	-0.578	9	18
wal-mart	-0.578	39	75
somethin  	-0.578	9	18
din't	-0.578	9	18
lessons  	-0.578	19	37
,,,,,	-0.578	9	18
carpets	-0.578	9	18
freeway	-0.580	30	58
son  	-0.580	30	58
girls  	-0.580	123	235
7:45	-0.581	20	39
parts  	-0.581	20	39
ie8	-0.581	20	39
plans  	-0.581	83	159
tweet  	-0.581	389	742
anatomy	-0.581	94	180
rest  	-0.581	147	281
chunk	-0.581	31	60
acting	-0.582	259	495
planet  	-0.583	10	20
setting  	-0.583	10	20
basically  	-0.583	10	20
nin/ja	-0.583	10	20
scanner	-0.583	21	41
malay	-0.583	10	20
scrape	-0.583	10	20
butttt	-0.583	10	20
plug  	-0.583	10	20
aaaahhhh	-0.583	10	20
morons	-0.583	10	20
butt  	-0.583	21	41
m1	-0.583	10	20
map  	-0.583	10	20
galway	-0.583	10	20
ton  	-0.583	10	20
avatar  	-0.583	21	41
mpls	-0.583	10	20
bikini  	-0.583	10	20
heading  	-0.583	21	41
levels  	-0.583	10	20
migration	-0.583	10	20
island  	-0.583	21	41
financially	-0.583	10	20
short   	-0.583	10	20
poly	-0.583	10	20
install	-0.583	188	360
skipping	-0.584	66	127
might  	-0.584	167	320
nuthin	-0.584	33	64
fear	-0.584	192	368
black  	-0.585	68	131
lizard	-0.585	22	43
rats	-0.585	45	87
many   	-0.585	68	131
5:45	-0.585	22	43
bite	-0.585	172	330
hugs  	-0.586	34	66
bro  	-0.586	34	66
clouds	-0.586	200	384
finished  	-0.586	70	135
allotment	-0.587	11	22
tenner	-0.587	11	22
claws	-0.587	11	22
transaction	-0.587	11	22
toys  	-0.587	11	22
wan't	-0.587	11	22
cma	-0.587	11	22
attached  	-0.587	11	22
conrad	-0.587	23	45
male  	-0.587	11	22
servers  	-0.587	11	22
crawl	-0.587	71	137
blazers	-0.587	11	22
diss	-0.587	11	22
forty	-0.587	11	22
siento	-0.587	11	22
disconnect	-0.587	11	22
rough  	-0.587	11	22
twidroid	-0.587	11	22
diabetic	-0.587	11	22
pride  	-0.587	11	22
couple  	-0.587	95	183
wine   	-0.587	11	22
turkey  	-0.587	11	22
quiero	-0.587	11	22
late  	-0.587	336	645
mouth	-0.587	409	785
mess	-0.587	362	695
it's   	-0.587	84	162
don't	-0.588	16743	32119
race  	-0.588	48	93
delete	-0.588	171	329
flat	-0.588	308	592
bein	-0.588	135	260
realy	-0.589	99	191
sched	-0.589	24	47
fix	-0.589	652	1253
exams  	-0.589	125	241
prob	-0.589	341	656
sooooooooo	-0.589	50	97
skinned	-0.590	12	24
he's  	-0.590	168	324
meebo	-0.590	12	24
crate	-0.590	12	24
nhl	-0.590	25	49
folders	-0.590	12	24
operation	-0.590	64	124
decaf	-0.590	12	24
high   	-0.590	12	24
1-1	-0.590	12	24
japanese  	-0.590	12	24
asu	-0.590	12	24
9:00	-0.590	25	49
guitar  	-0.590	38	74
misery	-0.590	38	74
stolen  	-0.590	12	24
pop  	-0.590	25	49
?!?!	-0.590	247	476
bone	-0.591	78	151
imagine   	-0.591	92	178
books  	-0.591	79	153
tak	-0.591	39	76
teacher  	-0.592	26	51
follow   	-0.592	177	342
obviously  	-0.593	13	26
rot	-0.593	13	26
iso	-0.593	13	26
british  	-0.593	13	26
eli	-0.593	27	53
causes	-0.594	42	82
asshole	-0.594	85	165
dreams  	-0.594	57	111
requires	-0.595	43	84
deeply	-0.595	43	84
monday  	-0.596	14	28
bedroom  	-0.596	14	28
transferred	-0.596	14	28
block  	-0.596	29	57
misspelled	-0.596	14	28
unproductive	-0.596	29	57
aircraft	-0.596	14	28
slaughter	-0.596	14	28
large  	-0.596	14	28
burning	-0.596	195	378
way   	-0.596	347	672
drinking  	-0.596	60	117
doggie	-0.596	76	148
warm  	-0.597	61	119
reduced	-0.597	30	59
easy   	-0.597	78	152
3-5	-0.598	15	30
aq	-0.598	15	30
75%	-0.598	15	30
hormones	-0.598	15	30
accused	-0.598	15	30
visiting  	-0.598	15	30
caller	-0.598	15	30
would've  	-0.598	15	30
chore	-0.598	15	30
true   	-0.598	79	154
lived	-0.598	288	559
shoulders	-0.598	96	187
wishes	-0.598	711	1379
fuck  	-0.598	80	156
attack	-0.598	227	441
phone	-0.599	3652	7083
athens	-0.599	49	96
am   	-0.600	16	32
compatible	-0.600	16	32
somehow  	-0.600	16	32
form  	-0.600	33	65
hafta	-0.600	33	65
throught	-0.600	16	32
managed  	-0.600	16	32
cure   	-0.600	16	32
sound  	-0.600	84	164
pulled  	-0.600	16	32
mates  	-0.600	16	32
svn	-0.600	16	32
brrrr	-0.600	16	32
statistics	-0.600	34	67
weekend's	-0.600	34	67
life  	-0.601	442	860
1/3	-0.601	17	34
ambien	-0.601	17	34
cables	-0.601	17	34
coke  	-0.601	17	34
11pm	-0.601	71	139
ever   	-0.601	197	384
writer's	-0.601	17	34
lawd	-0.601	17	34
degrees	-0.602	308	600
97	-0.602	36	71
everythin	-0.603	18	36
tree  	-0.603	18	36
reason   	-0.603	133	260
bother	-0.603	76	149
brothers  	-0.603	38	75
slave	-0.604	39	77
fruit  	-0.604	19	38
balls  	-0.604	19	38
liver	-0.604	39	77
girlfriend  	-0.604	19	38
offended	-0.604	39	77
unnecessary	-0.604	19	38
click   	-0.604	19	38
calculus	-0.605	20	40
???!!!	-0.605	20	40
normal   	-0.605	20	40
pp	-0.605	20	40
bin	-0.605	83	163
firefox	-0.605	210	411
omggg	-0.606	42	83
fuckin	-0.606	280	548
works  	-0.606	108	212
groggy	-0.606	21	42
9.30	-0.606	21	42
bberry	-0.606	21	42
drawer	-0.606	21	42
queue	-0.606	65	128
please  	-0.607	177	347
haven't	-0.607	2810	5495
havn't	-0.607	44	87
front  	-0.607	67	132
cuz	-0.607	1725	3375
2012	-0.607	22	44
jump  	-0.607	22	44
flood	-0.607	45	89
printer	-0.607	68	134
surgeon	-0.607	22	44
copy  	-0.608	46	91
outlook	-0.608	70	138
truck	-0.608	238	467
bothers	-0.608	23	46
brakes	-0.608	23	46
only  	-0.608	553	1084
red  	-0.609	98	193
that's   	-0.609	24	48
tea  	-0.611	79	156
side  	-0.611	106	209
high  	-0.611	107	211
servers	-0.611	80	158
health  	-0.611	26	52
neeed	-0.611	26	52
itv	-0.611	26	52
else  	-0.611	325	639
sites  	-0.611	27	54
foul	-0.611	27	54
come  	-0.612	670	1318
prison	-0.612	88	174
taken   	-0.613	29	58
head  	-0.613	210	414
embarrassing	-0.613	60	119
4.30	-0.613	30	60
moved  	-0.614	31	62
unfollowing	-0.614	31	62
happens  	-0.614	64	127
effin	-0.614	97	192
apart	-0.614	293	578
meh	-0.614	263	519
somthing	-0.614	32	64
placement	-0.614	32	64
tearing	-0.614	32	64
feels	-0.614	1683	3316
favorite  	-0.614	66	131
grandmother	-0.615	67	133
was   	-0.615	33	66
laugh   	-0.615	33	66
fired	-0.615	68	135
watching   	-0.615	68	135
absent	-0.615	34	68
nobody  	-0.615	34	68
playing  	-0.615	140	277
heavy	-0.615	283	559
conditioning	-0.616	36	72
mbp	-0.617	39	78
rang	-0.617	41	82
can`t	-0.617	41	82
know   	-0.618	3818	7548
geo	-0.618	43	86
gray	-0.618	87	173
awwh	-0.618	43	86
2-3	-0.618	44	88
stinky	-0.618	44	88
:\	-0.618	134	266
ended	-0.618	501	992
fight  	-0.619	45	90
passed	-0.619	597	1182
crowded	-0.619	45	90
parked	-0.619	46	92
later  	-0.619	236	468
anybody  	-0.619	47	94
fat  	-0.621	56	112
sats	-0.621	57	114
deleting	-0.622	68	136
pretty  	-0.623	144	287
special  	-0.623	78	156
